chr,start,end,name,score,strand,sample
chrX,637635,638232,*,100,*,not_orf
chrX,638975,642007,*,100,*,not_orf
chrX,643368,643490,*,100,*,not_orf
chrX,644101,644304,*,100,*,not_orf
chrX,646490,647126,*,100,*,not_orf
chrX,647476,647607,*,100,*,not_orf
chrX,649142,649776,*,100,*,not_orf
chrX,651269,651901,*,100,*,not_orf
chrX,652578,654737,*,100,*,not_orf
chrX,655963,656254,*,100,*,not_orf
chrX,658689,658917,*,100,*,not_orf
chrX,663059,665218,*,100,*,not_orf
chrX,667137,667644,*,100,*,not_orf
chrX,669293,669522,*,100,*,not_orf
chrX,672668,672991,*,100,*,not_orf
chrX,673620,673729,*,100,*,not_orf
chrX,675852,676059,*,100,*,not_orf
chrX,676778,676971,*,100,*,not_orf
chrX,677234,677441,*,100,*,not_orf
chrX,678706,678957,*,100,*,not_orf
chrX,683285,684567,*,100,*,not_orf
chrX,689321,689445,*,100,*,not_orf
chrX,690524,690750,*,100,*,not_orf
chrX,695696,698326,*,100,*,not_orf
chrX,700614,700882,*,100,*,not_orf
chrX,701691,702027,*,100,*,not_orf
chrX,703068,704196,*,100,*,not_orf
chrX,705272,705744,*,100,*,not_orf
chrX,706874,708811,*,100,*,not_orf
chrX,709707,712255,*,100,*,not_orf
chrX,715740,719666,*,100,*,not_orf
chrX,721297,722815,*,100,*,not_orf
chrX,723900,727405,*,100,*,not_orf
chrX,728271,728574,*,100,*,not_orf
chrX,729596,732440,*,100,*,not_orf
chrX,734143,736044,*,100,*,not_orf
chrX,737117,738008,*,100,*,not_orf
chrX,739816,742848,*,100,*,not_orf
chrXI,2181,3503,*,100,*,not_orf
chrXI,5620,6107,*,100,*,not_orf
chrXI,7528,11226,*,100,*,not_orf
chrXI,15708,17359,*,100,*,not_orf
chrXI,18339,22234,*,100,*,not_orf
chrXI,24084,25215,*,100,*,not_orf
chrXI,26159,26827,*,100,*,not_orf
chrXI,30687,31082,*,100,*,not_orf
chrXI,31693,31960,*,100,*,not_orf
chrXI,34107,34543,*,100,*,not_orf
chrXI,36414,36699,*,100,*,not_orf
chrXI,38153,39163,*,100,*,not_orf
chrXI,42237,42423,*,100,*,not_orf
chrXI,46295,47157,*,100,*,not_orf
chrXI,47972,48194,*,100,*,not_orf
chrXI,48955,49006,*,100,*,not_orf
chrXI,49809,50051,*,100,*,not_orf
chrXI,53353,53704,*,100,*,not_orf
chrXI,55602,55935,*,100,*,not_orf
chrXI,63359,63930,*,100,*,not_orf
chrXI,67466,68232,*,100,*,not_orf
chrXI,70220,70734,*,100,*,not_orf
chrXI,73865,74932,*,100,*,not_orf
chrXI,75534,75821,*,100,*,not_orf
chrXI,77032,77258,*,100,*,not_orf
chrXI,78646,78866,*,100,*,not_orf
chrXI,79882,80160,*,100,*,not_orf
chrXI,80537,81035,*,100,*,not_orf
chrXI,82639,82947,*,100,*,not_orf
chrXI,83550,84704,*,100,*,not_orf
chrXI,85903,86225,*,100,*,not_orf
chrXI,88786,92744,*,100,*,not_orf
chrXI,93298,94499,*,100,*,not_orf
chrXI,96265,96757,*,100,*,not_orf
chrXI,98157,98721,*,100,*,not_orf
chrXI,99641,100671,*,100,*,not_orf
chrXI,106826,107316,*,100,*,not_orf
chrXI,108599,109269,*,100,*,not_orf
chrXI,110129,110464,*,100,*,not_orf
chrXI,112503,113215,*,100,*,not_orf
chrXI,114627,115500,*,100,*,not_orf
chrXI,117986,118793,*,100,*,not_orf
chrXI,120304,120380,*,100,*,not_orf
chrXI,122236,122517,*,100,*,not_orf
chrXI,125543,125759,*,100,*,not_orf
chrXI,127042,127475,*,100,*,not_orf
chrXI,130261,130634,*,100,*,not_orf
chrXI,131050,131288,*,100,*,not_orf
chrXI,133462,133721,*,100,*,not_orf
chrXI,134134,134509,*,100,*,not_orf
chrXI,135705,137932,*,100,*,not_orf
chrXI,140691,141794,*,100,*,not_orf
chrXI,142819,144401,*,100,*,not_orf
chrXI,145378,149386,*,100,*,not_orf
chrXI,150687,153269,*,100,*,not_orf
chrXI,153706,153816,*,100,*,not_orf
chrXI,154451,154991,*,100,*,not_orf
chrXI,158232,158613,*,100,*,not_orf
chrXI,159212,159456,*,100,*,not_orf
chrXI,161342,161601,*,100,*,not_orf
chrXI,162335,163642,*,100,*,not_orf
chrXI,164385,166544,*,100,*,not_orf
chrXI,167452,167612,*,100,*,not_orf
chrXI,168829,169207,*,100,*,not_orf
chrXI,171129,171783,*,100,*,not_orf
chrXI,173861,174213,*,100,*,not_orf
chrXI,175616,175843,*,100,*,not_orf
chrXI,176481,176781,*,100,*,not_orf
chrXI,178172,178515,*,100,*,not_orf
chrXI,179174,179667,*,100,*,not_orf
chrXI,180263,180779,*,100,*,not_orf
chrXI,182425,182958,*,100,*,not_orf
chrXI,184544,184803,*,100,*,not_orf
chrXI,185012,185286,*,100,*,not_orf
chrXI,185681,185957,*,100,*,not_orf
chrXI,186292,186460,*,100,*,not_orf
chrXI,188640,189124,*,100,*,not_orf
chrXI,191442,193574,*,100,*,not_orf
chrXI,194866,195288,*,100,*,not_orf
chrXI,196028,196349,*,100,*,not_orf
chrXI,200167,200884,*,100,*,not_orf
chrXI,201771,203541,*,100,*,not_orf
chrXI,205253,205707,*,100,*,not_orf
chrXI,207749,208247,*,100,*,not_orf
chrXI,210130,210593,*,100,*,not_orf
chrXI,212332,212495,*,100,*,not_orf
chrXI,212998,217344,*,100,*,not_orf
chrXI,218318,218570,*,100,*,not_orf
chrXI,219217,220324,*,100,*,not_orf
chrXI,220974,221344,*,100,*,not_orf
chrXI,222900,223352,*,100,*,not_orf
chrXI,224455,224727,*,100,*,not_orf
chrXI,225875,226570,*,100,*,not_orf
chrXI,228765,228939,*,100,*,not_orf
chrXI,229880,232227,*,100,*,not_orf
chrXI,233891,234426,*,100,*,not_orf
chrXI,235787,237536,*,100,*,not_orf
chrXI,238891,243220,*,100,*,not_orf
chrXI,245373,246138,*,100,*,not_orf
chrXI,247682,248920,*,100,*,not_orf
chrXI,253476,255720,*,100,*,not_orf
chrXI,256472,256770,*,100,*,not_orf
chrXI,257843,259253,*,100,*,not_orf
chrXI,259531,261132,*,100,*,not_orf
chrXI,261851,262277,*,100,*,not_orf
chrXI,263113,263349,*,100,*,not_orf
chrXI,264290,264789,*,100,*,not_orf
chrXI,265808,266145,*,100,*,not_orf
chrXI,269459,269718,*,100,*,not_orf
chrXI,270650,271878,*,100,*,not_orf
chrXI,273209,273394,*,100,*,not_orf
chrXI,275043,275283,*,100,*,not_orf
chrXI,276998,277189,*,100,*,not_orf
chrXI,277863,278281,*,100,*,not_orf
chrXI,278664,279123,*,100,*,not_orf
chrXI,280127,280509,*,100,*,not_orf
chrXI,280859,281025,*,100,*,not_orf
chrXI,282329,282891,*,100,*,not_orf
chrXI,284455,285030,*,100,*,not_orf
chrXI,286208,286603,*,100,*,not_orf
chrXI,288573,288845,*,100,*,not_orf
chrXI,291052,294610,*,100,*,not_orf
chrXI,296193,296430,*,100,*,not_orf
chrXI,299075,299582,*,100,*,not_orf
chrXI,307827,310199,*,100,*,not_orf
chrXI,313078,314812,*,100,*,not_orf
chrXI,315273,316437,*,100,*,not_orf
chrXI,317057,317764,*,100,*,not_orf
chrXI,320673,323228,*,100,*,not_orf
chrXI,325120,326408,*,100,*,not_orf
chrXI,327487,328118,*,100,*,not_orf
chrXI,329443,330166,*,100,*,not_orf
chrXI,330534,330856,*,100,*,not_orf
chrXI,333969,334412,*,100,*,not_orf
chrXI,334915,335321,*,100,*,not_orf
chrXI,336157,336537,*,100,*,not_orf
chrXI,338753,339182,*,100,*,not_orf
chrXI,339442,339668,*,100,*,not_orf
chrXI,340546,341312,*,100,*,not_orf
chrXI,342373,342852,*,100,*,not_orf
chrXI,345620,346075,*,100,*,not_orf
chrXI,346764,347214,*,100,*,not_orf
chrXI,349136,351275,*,100,*,not_orf
chrXI,352624,353493,*,100,*,not_orf
chrXI,355079,356748,*,100,*,not_orf
chrXI,357848,358475,*,100,*,not_orf
chrXI,359566,360143,*,100,*,not_orf
chrXI,360817,361058,*,100,*,not_orf
chrXI,361828,362622,*,100,*,not_orf
chrXI,364193,365605,*,100,*,not_orf
chrXI,369117,369365,*,100,*,not_orf
chrXI,369721,369891,*,100,*,not_orf
chrXI,371390,371829,*,100,*,not_orf
chrXI,374105,375456,*,100,*,not_orf
chrXI,378572,380065,*,100,*,not_orf
chrXI,381858,382716,*,100,*,not_orf
chrXI,384725,385758,*,100,*,not_orf
chrXI,387206,387562,*,100,*,not_orf
chrXI,388905,389380,*,100,*,not_orf
chrXI,389883,390240,*,100,*,not_orf
chrXI,392279,392526,*,100,*,not_orf
chrXI,393140,394726,*,100,*,not_orf
chrXI,397248,397344,*,100,*,not_orf
chrXI,398750,398832,*,100,*,not_orf
chrXI,402080,402568,*,100,*,not_orf
chrXI,403518,404102,*,100,*,not_orf
chrXI,405091,405190,*,100,*,not_orf
chrXI,407241,407465,*,100,*,not_orf
chrXI,407989,408544,*,100,*,not_orf
chrXI,411483,411619,*,100,*,not_orf
chrXI,416913,417508,*,100,*,not_orf
chrXI,418023,418310,*,100,*,not_orf
chrXI,420061,420155,*,100,*,not_orf
chrXI,421216,421424,*,100,*,not_orf
chrXI,425875,426242,*,100,*,not_orf
chrXI,426952,427295,*,100,*,not_orf
chrXI,428551,429302,*,100,*,not_orf
chrXI,430108,430198,*,100,*,not_orf
chrXI,430632,431906,*,100,*,not_orf
chrXI,432720,433093,*,100,*,not_orf
chrXI,434877,435580,*,100,*,not_orf
chrXI,436785,437097,*,100,*,not_orf
chrXI,437492,437778,*,100,*,not_orf
chrXI,438544,438777,*,100,*,not_orf
chrXI,439385,440608,*,100,*,not_orf
chrXI,442722,443232,*,100,*,not_orf
chrXI,444938,445381,*,100,*,not_orf
chrXI,446727,446799,*,100,*,not_orf
chrXI,448036,450423,*,100,*,not_orf
chrXI,451217,451434,*,100,*,not_orf
chrXI,451988,452201,*,100,*,not_orf
chrXI,454078,454352,*,100,*,not_orf
chrXI,457054,458924,*,100,*,not_orf
chrXI,461239,463959,*,100,*,not_orf
chrXI,464948,465367,*,100,*,not_orf
chrXI,466071,469717,*,100,*,not_orf
chrXI,471339,476216,*,100,*,not_orf
chrXI,478063,478338,*,100,*,not_orf
chrXI,478832,479234,*,100,*,not_orf
chrXI,481981,482171,*,100,*,not_orf
chrXI,483139,485144,*,100,*,not_orf
chrXI,487372,487770,*,100,*,not_orf
chrXI,488618,488738,*,100,*,not_orf
chrXI,489655,491364,*,100,*,not_orf
chrXI,493661,494257,*,100,*,not_orf
chrXI,497358,497578,*,100,*,not_orf
chrXI,499833,500282,*,100,*,not_orf
chrXI,501103,501344,*,100,*,not_orf
chrXI,506395,506898,*,100,*,not_orf
chrXI,507707,507939,*,100,*,not_orf
chrXI,508553,508702,*,100,*,not_orf
chrXI,510633,510910,*,100,*,not_orf
chrXI,511797,511999,*,100,*,not_orf
chrXI,513159,515063,*,100,*,not_orf
chrXI,516871,519527,*,100,*,not_orf
chrXI,520624,520897,*,100,*,not_orf
chrXI,521712,522015,*,100,*,not_orf
chrXI,523346,524223,*,100,*,not_orf
chrXI,525074,525387,*,100,*,not_orf
chrXI,526640,526830,*,100,*,not_orf
chrXI,527231,527815,*,100,*,not_orf
chrXI,530484,532550,*,100,*,not_orf
chrXI,533464,534067,*,100,*,not_orf
chrXI,535281,535647,*,100,*,not_orf
chrXI,547925,548216,*,100,*,not_orf
chrXI,549091,549448,*,100,*,not_orf
chrXI,551367,551657,*,100,*,not_orf
chrXI,552242,552770,*,100,*,not_orf
chrXI,554620,554987,*,100,*,not_orf
chrXI,556174,556518,*,100,*,not_orf
chrXI,557342,557677,*,100,*,not_orf
chrXI,558954,559666,*,100,*,not_orf
chrXI,560652,560789,*,100,*,not_orf
chrXI,562297,562547,*,100,*,not_orf
chrXI,565138,565299,*,100,*,not_orf
chrXI,565892,566113,*,100,*,not_orf
chrXI,567198,567918,*,100,*,not_orf
chrXI,570149,570328,*,100,*,not_orf
chrXI,570909,571612,*,100,*,not_orf
chrXI,573393,574934,*,100,*,not_orf
chrXI,575980,576435,*,100,*,not_orf
chrXI,578123,579209,*,100,*,not_orf
chrXI,579676,582283,*,100,*,not_orf
chrXI,583395,583653,*,100,*,not_orf
chrXI,584744,584952,*,100,*,not_orf
chrXI,586709,586789,*,100,*,not_orf
chrXI,589305,590395,*,100,*,not_orf
chrXI,591357,591506,*,100,*,not_orf
chrXI,592540,592825,*,100,*,not_orf
chrXI,596298,596421,*,100,*,not_orf
chrXI,596822,597055,*,100,*,not_orf
chrXI,598890,599094,*,100,*,not_orf
chrXI,599681,599857,*,100,*,not_orf
chrXI,603072,603195,*,100,*,not_orf
chrXI,604232,604405,*,100,*,not_orf
chrXI,605418,605633,*,100,*,not_orf
chrXI,608365,608946,*,100,*,not_orf
chrXI,611066,611525,*,100,*,not_orf
chrXI,612265,612665,*,100,*,not_orf
chrXI,613885,615730,*,100,*,not_orf
chrXI,617535,617996,*,100,*,not_orf
chrXI,618750,619805,*,100,*,not_orf
chrXI,625432,625864,*,100,*,not_orf
chrXI,626205,626793,*,100,*,not_orf
chrXI,630380,631152,*,100,*,not_orf
chrXI,632801,633026,*,100,*,not_orf
chrXI,635179,635851,*,100,*,not_orf
chrXI,638286,638901,*,100,*,not_orf
chrXI,639968,640540,*,100,*,not_orf
chrXI,642504,646356,*,100,*,not_orf
chrXI,649865,653080,*,100,*,not_orf
chrXI,656736,656836,*,100,*,not_orf
chrXII,13445,14648,*,100,*,not_orf
chrXII,16072,16639,*,100,*,not_orf
chrXII,17613,17956,*,100,*,not_orf
chrXII,19707,21138,*,100,*,not_orf
chrXII,21839,25756,*,100,*,not_orf
chrXII,26994,30109,*,100,*,not_orf
chrXII,31704,35912,*,100,*,not_orf
chrXII,36361,37333,*,100,*,not_orf
chrXII,39471,39804,*,100,*,not_orf
chrXII,40414,40666,*,100,*,not_orf
chrXII,41205,41280,*,100,*,not_orf
chrXII,46265,46714,*,100,*,not_orf
chrXII,47463,47859,*,100,*,not_orf
chrXII,48629,49938,*,100,*,not_orf
chrXII,51947,52087,*,100,*,not_orf
chrXII,52590,53131,*,100,*,not_orf
chrXII,53931,54211,*,100,*,not_orf
chrXII,63645,64062,*,100,*,not_orf
chrXII,65207,65775,*,100,*,not_orf
chrXII,66518,66745,*,100,*,not_orf
chrXII,68256,68580,*,100,*,not_orf
chrXII,70478,70633,*,100,*,not_orf
chrXII,73146,73409,*,100,*,not_orf
chrXII,74101,74270,*,100,*,not_orf
chrXII,76747,77152,*,100,*,not_orf
chrXII,80205,81461,*,100,*,not_orf
chrXII,83710,84804,*,100,*,not_orf
chrXII,86564,87403,*,100,*,not_orf
chrXII,88155,88623,*,100,*,not_orf
chrXII,91349,94747,*,100,*,not_orf
chrXII,95121,95566,*,100,*,not_orf
chrXII,97485,97997,*,100,*,not_orf
chrXII,98836,100201,*,100,*,not_orf
chrXII,99044,100947,*,100,*,not_orf
chrXII,105347,105686,*,100,*,not_orf
chrXII,107899,108676,*,100,*,not_orf
chrXII,108972,109902,*,100,*,not_orf
chrXII,111575,116432,*,100,*,not_orf
chrXII,121111,121322,*,100,*,not_orf
chrXII,121648,122075,*,100,*,not_orf
chrXII,124714,125534,*,100,*,not_orf
chrXII,127255,127523,*,100,*,not_orf
chrXII,128992,129330,*,100,*,not_orf
chrXII,130613,131205,*,100,*,not_orf
chrXII,131414,131729,*,100,*,not_orf
chrXII,133987,136586,*,100,*,not_orf
chrXII,137866,137940,*,100,*,not_orf
chrXII,140546,141073,*,100,*,not_orf
chrXII,142923,143201,*,100,*,not_orf
chrXII,146041,146291,*,100,*,not_orf
chrXII,147601,147890,*,100,*,not_orf
chrXII,150163,154343,*,100,*,not_orf
chrXII,156334,157934,*,100,*,not_orf
chrXII,159505,160049,*,100,*,not_orf
chrXII,161434,161755,*,100,*,not_orf
chrXII,163893,164392,*,100,*,not_orf
chrXII,165402,165577,*,100,*,not_orf
chrXII,166083,166537,*,100,*,not_orf
chrXII,167136,167320,*,100,*,not_orf
chrXII,167802,169103,*,100,*,not_orf
chrXII,169678,171339,*,100,*,not_orf
chrXII,171764,172268,*,100,*,not_orf
chrXII,174982,175227,*,100,*,not_orf
chrXII,176744,176802,*,100,*,not_orf
chrXII,177416,177608,*,100,*,not_orf
chrXII,178621,178707,*,100,*,not_orf
chrXII,179606,180288,*,100,*,not_orf
chrXII,181481,181789,*,100,*,not_orf
chrXII,183405,183623,*,100,*,not_orf
chrXII,184162,184174,*,100,*,not_orf
chrXII,184926,185498,*,100,*,not_orf
chrXII,187129,187663,*,100,*,not_orf
chrXII,193281,194452,*,100,*,not_orf
chrXII,195174,195450,*,100,*,not_orf
chrXII,196472,196829,*,100,*,not_orf
chrXII,198085,199540,*,100,*,not_orf
chrXII,201315,201976,*,100,*,not_orf
chrXII,202590,204991,*,100,*,not_orf
chrXII,208500,208761,*,100,*,not_orf
chrXII,210269,210512,*,100,*,not_orf
chrXII,211933,212369,*,100,*,not_orf
chrXII,223059,224921,*,100,*,not_orf
chrXII,225172,225426,*,100,*,not_orf
chrXII,228596,231702,*,100,*,not_orf
chrXII,232013,232390,*,100,*,not_orf
chrXII,234081,235037,*,100,*,not_orf
chrXII,237703,239347,*,100,*,not_orf
chrXII,241407,242232,*,100,*,not_orf
chrXII,243349,246324,*,100,*,not_orf
chrXII,246977,247201,*,100,*,not_orf
chrXII,247953,248717,*,100,*,not_orf
chrXII,250978,251272,*,100,*,not_orf
chrXII,253080,253861,*,100,*,not_orf
chrXII,254958,257992,*,100,*,not_orf
chrXII,259401,259738,*,100,*,not_orf
chrXII,260547,260979,*,100,*,not_orf
chrXII,262766,263194,*,100,*,not_orf
chrXII,263948,265456,*,100,*,not_orf
chrXII,266277,267169,*,100,*,not_orf
chrXII,267723,267813,*,100,*,not_orf
chrXII,270710,271008,*,100,*,not_orf
chrXII,271463,271630,*,100,*,not_orf
chrXII,273915,274141,*,100,*,not_orf
chrXII,275211,275378,*,100,*,not_orf
chrXII,278626,281019,*,100,*,not_orf
chrXII,281621,281956,*,100,*,not_orf
chrXII,282456,282927,*,100,*,not_orf
chrXII,283592,283872,*,100,*,not_orf
chrXII,285623,285736,*,100,*,not_orf
chrXII,286559,286820,*,100,*,not_orf
chrXII,287674,287916,*,100,*,not_orf
chrXII,289250,290212,*,100,*,not_orf
chrXII,291936,292394,*,100,*,not_orf
chrXII,293572,294091,*,100,*,not_orf
chrXII,296094,296589,*,100,*,not_orf
chrXII,300251,300673,*,100,*,not_orf
chrXII,301989,302243,*,100,*,not_orf
chrXII,306499,306855,*,100,*,not_orf
chrXII,315731,316107,*,100,*,not_orf
chrXII,317951,320701,*,100,*,not_orf
chrXII,322080,322297,*,100,*,not_orf
chrXII,323178,323544,*,100,*,not_orf
chrXII,326225,326513,*,100,*,not_orf
chrXII,327415,327730,*,100,*,not_orf
chrXII,329238,329677,*,100,*,not_orf
chrXII,332115,332590,*,100,*,not_orf
chrXII,336033,336231,*,100,*,not_orf
chrXII,337265,337527,*,100,*,not_orf
chrXII,339473,339744,*,100,*,not_orf
chrXII,340928,341810,*,100,*,not_orf
chrXII,342853,342970,*,100,*,not_orf
chrXII,343767,343989,*,100,*,not_orf
chrXII,345941,347047,*,100,*,not_orf
chrXII,348180,349006,*,100,*,not_orf
chrXII,363738,364116,*,100,*,not_orf
chrXII,365330,368781,*,100,*,not_orf
chrXII,369311,369697,*,100,*,not_orf
chrXII,370098,371620,*,100,*,not_orf
chrXII,372927,374944,*,100,*,not_orf
chrXII,377238,377985,*,100,*,not_orf
chrXII,380564,380822,*,100,*,not_orf
chrXII,382252,382471,*,100,*,not_orf
chrXII,384534,384725,*,100,*,not_orf
chrXII,385408,385534,*,100,*,not_orf
chrXII,386175,386511,*,100,*,not_orf
chrXII,388220,388744,*,100,*,not_orf
chrXII,398319,398530,*,100,*,not_orf
chrXII,399433,399657,*,100,*,not_orf
chrXII,402488,402794,*,100,*,not_orf
chrXII,404062,404510,*,100,*,not_orf
chrXII,406822,408445,*,100,*,not_orf
chrXII,410193,410723,*,100,*,not_orf
chrXII,412414,413281,*,100,*,not_orf
chrXII,415527,415801,*,100,*,not_orf
chrXII,416658,418437,*,100,*,not_orf
chrXII,421394,421542,*,100,*,not_orf
chrXII,423473,423683,*,100,*,not_orf
chrXII,424774,425186,*,100,*,not_orf
chrXII,426616,429677,*,100,*,not_orf
chrXII,432016,432168,*,100,*,not_orf
chrXII,432773,432823,*,100,*,not_orf
chrXII,433725,434158,*,100,*,not_orf
chrXII,434463,434641,*,100,*,not_orf
chrXII,437397,440467,*,100,*,not_orf
chrXII,441288,441715,*,100,*,not_orf
chrXII,442737,445524,*,100,*,not_orf
chrXII,447575,447982,*,100,*,not_orf
chrXII,470405,472969,*,100,*,not_orf
chrXII,483637,486201,*,100,*,not_orf
chrXII,487289,491866,*,100,*,not_orf
chrXII,493254,493883,*,100,*,not_orf
chrXII,494389,494494,*,100,*,not_orf
chrXII,495258,495429,*,100,*,not_orf
chrXII,498044,498947,*,100,*,not_orf
chrXII,499405,499578,*,100,*,not_orf
chrXII,500270,500579,*,100,*,not_orf
chrXII,501049,501260,*,100,*,not_orf
chrXII,502162,504591,*,100,*,not_orf
chrXII,505829,506134,*,100,*,not_orf
chrXII,507585,507797,*,100,*,not_orf
chrXII,510232,513162,*,100,*,not_orf
chrXII,513821,514108,*,100,*,not_orf
chrXII,514713,515262,*,100,*,not_orf
chrXII,516410,516678,*,100,*,not_orf
chrXII,517670,517940,*,100,*,not_orf
chrXII,520351,520543,*,100,*,not_orf
chrXII,522012,522663,*,100,*,not_orf
chrXII,523288,523632,*,100,*,not_orf
chrXII,524390,528300,*,100,*,not_orf
chrXII,530387,530797,*,100,*,not_orf
chrXII,534393,535214,*,100,*,not_orf
chrXII,536689,537272,*,100,*,not_orf
chrXII,538432,538792,*,100,*,not_orf
chrXII,539589,540009,*,100,*,not_orf
chrXII,540536,541937,*,100,*,not_orf
chrXII,543304,543968,*,100,*,not_orf
chrXII,545698,546097,*,100,*,not_orf
chrXII,547611,547853,*,100,*,not_orf
chrXII,548769,549012,*,100,*,not_orf
chrXII,549356,549511,*,100,*,not_orf
chrXII,550293,550650,*,100,*,not_orf
chrXII,551960,552270,*,100,*,not_orf
chrXII,552605,552724,*,100,*,not_orf
chrXII,553677,554578,*,100,*,not_orf
chrXII,556419,556788,*,100,*,not_orf
chrXII,559289,559551,*,100,*,not_orf
chrXII,560444,560797,*,100,*,not_orf
chrXII,561732,562008,*,100,*,not_orf
chrXII,563390,564860,*,100,*,not_orf
chrXII,566281,566654,*,100,*,not_orf
chrXII,567922,568567,*,100,*,not_orf
chrXII,570627,570776,*,100,*,not_orf
chrXII,571858,572096,*,100,*,not_orf
chrXII,573211,573466,*,100,*,not_orf
chrXII,573918,574151,*,100,*,not_orf
chrXII,576337,576825,*,100,*,not_orf
chrXII,577793,578362,*,100,*,not_orf
chrXII,579024,579318,*,100,*,not_orf
chrXII,581771,582233,*,100,*,not_orf
chrXII,585490,589354,*,100,*,not_orf
chrXII,590541,590562,*,100,*,not_orf
chrXII,602463,604212,*,100,*,not_orf
chrXII,604787,605758,*,100,*,not_orf
chrXII,607119,607425,*,100,*,not_orf
chrXII,609524,609783,*,100,*,not_orf
chrXII,611753,612367,*,100,*,not_orf
chrXII,614163,614755,*,100,*,not_orf
chrXII,616191,616332,*,100,*,not_orf
chrXII,617318,617533,*,100,*,not_orf
chrXII,620160,622918,*,100,*,not_orf
chrXII,623883,625168,*,100,*,not_orf
chrXII,626331,626502,*,100,*,not_orf
chrXII,626930,627118,*,100,*,not_orf
chrXII,628197,628684,*,100,*,not_orf
chrXII,633354,634252,*,100,*,not_orf
chrXII,636084,636780,*,100,*,not_orf
chrXII,639914,640317,*,100,*,not_orf
chrXII,641021,641464,*,100,*,not_orf
chrXII,642057,644404,*,100,*,not_orf
chrXII,644973,646415,*,100,*,not_orf
chrXII,662833,663284,*,100,*,not_orf
chrXII,665002,665844,*,100,*,not_orf
chrXII,667907,668244,*,100,*,not_orf
chrXII,668891,669468,*,100,*,not_orf
chrXII,669662,670340,*,100,*,not_orf
chrXII,672823,673131,*,100,*,not_orf
chrXII,673334,674427,*,100,*,not_orf
chrXII,675455,675619,*,100,*,not_orf
chrXII,677724,680200,*,100,*,not_orf
chrXII,680844,681186,*,100,*,not_orf
chrXII,682238,683672,*,100,*,not_orf
chrXII,687202,689083,*,100,*,not_orf
chrXII,691029,691555,*,100,*,not_orf
chrXII,693882,694378,*,100,*,not_orf
chrXII,694800,695046,*,100,*,not_orf
chrXII,696830,697156,*,100,*,not_orf
chrXII,707040,707360,*,100,*,not_orf
chrXII,708145,708448,*,100,*,not_orf
chrXII,710136,712537,*,100,*,not_orf
chrXII,713158,713480,*,100,*,not_orf
chrXII,714904,715089,*,100,*,not_orf
chrXII,717026,718317,*,100,*,not_orf
chrXII,719462,719789,*,100,*,not_orf
chrXII,720370,720771,*,100,*,not_orf
chrXII,721430,721999,*,100,*,not_orf
chrXII,722373,724721,*,100,*,not_orf
chrXII,725416,726069,*,100,*,not_orf
chrXII,728051,728955,*,100,*,not_orf
chrXII,730301,732542,*,100,*,not_orf
chrXII,733876,735212,*,100,*,not_orf
chrXII,737548,738161,*,100,*,not_orf
chrXII,743863,744151,*,100,*,not_orf
chrXII,744851,745620,*,100,*,not_orf
chrXII,746525,747937,*,100,*,not_orf
chrXII,748875,749034,*,100,*,not_orf
chrXII,751769,752224,*,100,*,not_orf
chrXII,756993,759480,*,100,*,not_orf
chrXII,760241,760750,*,100,*,not_orf
chrXII,762342,762575,*,100,*,not_orf
chrXII,764137,764808,*,100,*,not_orf
chrXII,766358,766542,*,100,*,not_orf
chrXII,769196,769318,*,100,*,not_orf
chrXII,771684,771940,*,100,*,not_orf
chrXII,776304,776584,*,100,*,not_orf
chrXII,777864,778173,*,100,*,not_orf
chrXII,778952,779215,*,100,*,not_orf
chrXII,780786,781143,*,100,*,not_orf
chrXII,781379,783127,*,100,*,not_orf
chrXII,783387,784913,*,100,*,not_orf
chrXII,786118,786442,*,100,*,not_orf
chrXII,787333,787664,*,100,*,not_orf
chrXII,789679,790676,*,100,*,not_orf
chrXII,791806,795573,*,100,*,not_orf
chrXII,795899,797430,*,100,*,not_orf
chrXII,799592,799697,*,100,*,not_orf
chrXII,802396,802653,*,100,*,not_orf
chrXII,805106,805887,*,100,*,not_orf
chrXII,806825,807385,*,100,*,not_orf
chrXII,808818,809997,*,100,*,not_orf
chrXII,815627,816094,*,100,*,not_orf
chrXII,817761,819312,*,100,*,not_orf
chrXII,820142,823828,*,100,*,not_orf
chrXII,826413,826977,*,100,*,not_orf
chrXII,827873,828730,*,100,*,not_orf
chrXII,829380,829489,*,100,*,not_orf
chrXII,830364,834352,*,100,*,not_orf
chrXII,836163,836350,*,100,*,not_orf
chrXII,837357,838066,*,100,*,not_orf
chrXII,839253,840321,*,100,*,not_orf
chrXII,840914,841331,*,100,*,not_orf
chrXII,844000,844282,*,100,*,not_orf
chrXII,845730,846103,*,100,*,not_orf
chrXII,849124,849866,*,100,*,not_orf
chrXII,852019,852495,*,100,*,not_orf
chrXII,853151,854062,*,100,*,not_orf
chrXII,854391,856442,*,100,*,not_orf
chrXII,857317,857540,*,100,*,not_orf
chrXII,859336,859552,*,100,*,not_orf
chrXII,861525,861718,*,100,*,not_orf
chrXII,862254,862714,*,100,*,not_orf
chrXII,866784,867354,*,100,*,not_orf
chrXII,868391,868662,*,100,*,not_orf
chrXII,871367,871697,*,100,*,not_orf
chrXII,872728,872826,*,100,*,not_orf
chrXII,873554,873746,*,100,*,not_orf
chrXII,874792,875736,*,100,*,not_orf
chrXII,877178,878282,*,100,*,not_orf
