chr,start,end,depth,strand,annotation,sample
chrI,71424,71425,2,*,*,dsir4
chrI,71440,71441,5,*,*,dsir4
chrI,71441,71442,5,*,*,dsir4
chrI,71453,71454,4,*,*,dsir4
chrI,71464,71465,1,*,*,dsir4
chrI,71470,71471,7,*,*,dsir4
chrI,71473,71474,14,*,*,dsir4
chrI,71480,71481,5,*,*,dsir4
chrI,71494,71495,22,*,*,dsir4
chrI,71501,71502,2,*,*,dsir4
chrI,71541,71542,2,*,*,dsir4
chrI,71541,71542,11,*,*,dsir4
chrI,71603,71604,3,*,*,dsir4
chrI,71616,71617,3,*,*,dsir4
chrI,71637,71638,10,*,*,dsir4
chrI,71638,71639,3,*,*,dsir4
chrI,71663,71664,1,*,*,dsir4
chrI,71676,71677,7,*,*,dsir4
chrI,71689,71690,1,*,*,dsir4
chrI,71729,71730,1,*,*,dsir4
chrI,71745,71746,3,*,*,dsir4
chrI,71783,71784,3,*,*,dsir4
chrI,71798,71799,4,*,*,dsir4
chrI,71834,71835,2,*,*,dsir4
chrI,72004,72005,1,*,*,dsir4
chrI,72256,72257,4,*,*,dsir4
chrI,72480,72481,20,*,*,dsir4
chrI,72522,72523,1,*,*,dsir4
chrI,72638,72639,2,*,*,dsir4
chrI,72662,72663,18,*,*,dsir4
chrI,72740,72741,17,*,*,dsir4
chrI,73178,73179,12,*,*,dsir4
chrI,73243,73244,3,*,*,dsir4
chrI,73327,73328,4,*,*,dsir4
chrI,73346,73347,3,*,*,dsir4
chrI,73413,73414,22,*,*,dsir4
chrI,73468,73469,1,*,*,dsir4
chrI,73685,73686,3,*,*,dsir4
chrI,74826,74827,8,*,*,dsir4
chrI,74862,74863,20,*,*,dsir4
chrI,75758,75759,1,*,*,dsir4
chrI,75869,75870,20,*,*,dsir4
chrI,76274,76275,34,*,*,dsir4
chrI,76350,76351,18,*,*,dsir4
chrI,76550,76551,46,*,*,dsir4
chrI,76674,76675,13,*,*,dsir4
chrI,77018,77019,9,*,*,dsir4
chrI,78592,78593,1,*,*,dsir4
chrI,79572,79573,5,*,*,dsir4
chrI,79641,79642,1,*,*,dsir4
chrI,79723,79724,4,*,*,dsir4
chrI,79995,79996,5,*,*,dsir4
chrI,80106,80107,10,*,*,dsir4
chrI,81403,81404,1,*,*,dsir4
chrI,81753,81754,2,*,*,dsir4
chrI,82070,82071,47,*,*,dsir4
chrI,82136,82137,6,*,*,dsir4
chrI,82290,82291,4,*,*,dsir4
chrI,82426,82427,59,*,*,dsir4
chrI,82463,82464,26,*,*,dsir4
chrI,82643,82644,149,*,*,dsir4
chrI,82686,82687,2,*,*,dsir4
chrI,82823,82824,48,*,*,dsir4
chrI,82892,82893,62,*,*,dsir4
chrI,83033,83034,1,*,*,dsir4
chrI,83137,83138,2,*,*,dsir4
chrI,83388,83389,54,*,*,dsir4
chrI,83432,83433,28,*,*,dsir4
chrI,83991,83992,5,*,*,dsir4
chrI,84645,84646,7,*,*,dsir4
chrI,84858,84859,11,*,*,dsir4
chrI,87083,87084,38,*,*,dsir4
chrI,87788,87789,12,*,*,dsir4
chrI,88310,88311,6,*,*,dsir4
chrI,88315,88316,24,*,*,dsir4
chrI,88909,88910,10,*,*,dsir4
chrI,90581,90582,2,*,*,dsir4
chrI,90919,90920,5,*,*,dsir4
chrI,92537,92538,7,*,*,dsir4
chrI,92577,92578,4,*,*,dsir4
chrI,92579,92580,21,*,*,dsir4
chrI,92598,92599,1,*,*,dsir4
chrI,93129,93130,128,*,*,dsir4
chrI,93302,93303,41,*,*,dsir4
chrI,93619,93620,337,*,*,dsir4
chrI,93758,93759,65,*,*,dsir4
chrI,95009,95010,10,*,*,dsir4
chrI,95035,95036,4,*,*,dsir4
chrI,95433,95434,2,*,*,dsir4
chrI,95437,95438,28,*,*,dsir4
chrI,98551,98552,11,*,*,dsir4
chrI,98681,98682,30,*,*,dsir4
chrI,98703,98704,2,*,*,dsir4
chrI,99759,99760,2,*,*,dsir4
chrI,99761,99762,78,*,*,dsir4
chrI,99841,99842,1,*,*,dsir4
chrI,99843,99844,29,*,*,dsir4
chrI,99931,99932,2,*,*,dsir4
chrI,100035,100036,6,*,*,dsir4
chrI,100226,100227,14,*,*,dsir4
chrI,101236,101237,1,*,*,dsir4
chrI,101495,101496,2,*,*,dsir4
chrI,102167,102168,37,*,*,dsir4
chrI,102517,102518,1,*,*,dsir4
chrI,102903,102904,3,*,*,dsir4
chrI,103025,103026,1,*,*,dsir4
chrI,105084,105085,53,*,*,dsir4
chrI,105360,105361,2,*,*,dsir4
chrI,105391,105392,13,*,*,dsir4
chrI,105884,105885,2,*,*,dsir4
chrI,106018,106019,1,*,*,dsir4
chrI,106032,106033,9,*,*,dsir4
chrI,106082,106083,36,*,*,dsir4
chrI,107720,107721,5,*,*,dsir4
chrI,108477,108478,65,*,*,dsir4
chrI,108663,108664,22,*,*,dsir4
chrI,108718,108719,7,*,*,dsir4
chrI,108722,108723,2,*,*,dsir4
chrI,108723,108724,1,*,*,dsir4
chrI,108736,108737,6,*,*,dsir4
chrI,108759,108760,7,*,*,dsir4
chrI,109017,109018,5,*,*,dsir4
chrI,109106,109107,1,*,*,dsir4
chrI,109590,109591,21,*,*,dsir4
chrI,110068,110069,8,*,*,dsir4
chrI,110139,110140,1,*,*,dsir4
chrI,111272,111273,2,*,*,dsir4
chrI,112383,112384,19,*,*,dsir4
chrI,112670,112671,4,*,*,dsir4
chrI,112930,112931,66,*,*,dsir4
chrI,113420,113421,5,*,*,dsir4
chrI,113517,113518,3,*,*,dsir4
chrI,113518,113519,2,*,*,dsir4
chrI,113956,113957,75,*,*,dsir4
chrI,114497,114498,27,*,*,dsir4
chrI,114734,114735,5,*,*,dsir4
chrI,114739,114740,3,*,*,dsir4
chrI,117010,117011,5,*,*,dsir4
chrI,117077,117078,2,*,*,dsir4
chrI,117314,117315,1,*,*,dsir4
chrI,117893,117894,15,*,*,dsir4
chrI,118396,118397,4,*,*,dsir4
chrI,120134,120135,1,*,*,dsir4
chrI,120210,120211,9,*,*,dsir4
chrI,121387,121388,5,*,*,dsir4
chrI,122299,122300,21,*,*,dsir4
chrI,122593,122594,3,*,*,dsir4
chrI,123200,123201,4,*,*,dsir4
chrI,124754,124755,1,*,*,dsir4
chrI,124754,124755,79,*,*,dsir4
chrI,124755,124756,43,*,*,dsir4
chrI,125287,125288,3,*,*,dsir4
chrI,125550,125551,86,*,*,dsir4
chrI,125767,125768,13,*,*,dsir4
chrI,125787,125788,41,*,*,dsir4
chrI,126205,126206,2,*,*,dsir4
chrI,127269,127270,1,*,*,dsir4
chrI,127269,127270,31,*,*,dsir4
chrI,127514,127515,3,*,*,dsir4
chrI,127989,127990,6,*,*,dsir4
chrI,128213,128214,1,*,*,dsir4
chrI,128364,128365,10,*,*,dsir4
chrI,128533,128534,10,*,*,dsir4
chrI,128697,128698,24,*,*,dsir4
chrI,128904,128905,91,*,*,dsir4
chrI,129050,129051,7,*,*,dsir4
chrI,129069,129070,13,*,*,dsir4
chrI,129117,129118,13,*,*,dsir4
chrI,129123,129124,11,*,*,dsir4
chrI,129126,129127,19,*,*,dsir4
chrI,129131,129132,15,*,*,dsir4
chrI,129144,129145,1,*,*,dsir4
chrI,129160,129161,2,*,*,dsir4
chrI,130060,130061,30,*,*,dsir4
chrI,130146,130147,13,*,*,dsir4
chrI,130530,130531,26,*,*,dsir4
chrI,130541,130542,72,*,*,dsir4
chrI,130541,130542,1,*,*,dsir4
chrI,130652,130653,29,*,*,dsir4
chrI,130666,130667,3,*,*,dsir4
chrI,130666,130667,5,*,*,dsir4
chrI,130726,130727,9,*,*,dsir4
chrI,130842,130843,14,*,*,dsir4
chrI,130851,130852,139,*,*,dsir4
chrI,131888,131889,32,*,*,dsir4
chrI,131893,131894,12,*,*,dsir4
chrI,132131,132132,5,*,*,dsir4
chrI,134270,134271,20,*,*,dsir4
chrI,134284,134285,47,*,*,dsir4
chrI,134520,134521,17,*,*,dsir4
chrI,134825,134826,4,*,*,dsir4
chrI,135127,135128,7,*,*,dsir4
chrI,135294,135295,5,*,*,dsir4
chrI,135731,135732,1,*,*,dsir4
chrI,135755,135756,1,*,*,dsir4
chrI,135804,135805,19,*,*,dsir4
chrI,136420,136421,14,*,*,dsir4
chrI,136461,136462,26,*,*,dsir4
chrI,137141,137142,4,*,*,dsir4
chrI,137584,137585,1,*,*,dsir4
chrI,137659,137660,1,*,*,dsir4
chrI,137723,137724,1,*,*,dsir4
chrI,138043,138044,21,*,*,dsir4
chrI,138101,138102,33,*,*,dsir4
chrI,138134,138135,53,*,*,dsir4
chrI,138435,138436,3,*,*,dsir4
chrI,138482,138483,86,*,*,dsir4
chrI,138502,138503,1,*,*,dsir4
chrI,138530,138531,35,*,*,dsir4
chrI,138530,138531,1,*,*,dsir4
chrI,138530,138531,58,*,*,dsir4
chrI,138539,138540,24,*,*,dsir4
chrI,138543,138544,62,*,*,dsir4
chrI,138544,138545,10,*,*,dsir4
chrI,138680,138681,1,*,*,dsir4
chrI,138681,138682,16,*,*,dsir4
chrI,138816,138817,13,*,*,dsir4
chrI,138865,138866,20,*,*,dsir4
chrI,139003,139004,19,*,*,dsir4
chrI,139074,139075,5,*,*,dsir4
chrI,139148,139149,5,*,*,dsir4
chrI,139198,139199,1,*,*,dsir4
chrI,139288,139289,4,*,*,dsir4
chrI,139434,139435,3,*,*,dsir4
chrI,139439,139440,2,*,*,dsir4
chrI,139766,139767,1,*,*,dsir4
chrI,139844,139845,3,*,*,dsir4
chrI,140045,140046,1,*,*,dsir4
chrI,140082,140083,1,*,*,dsir4
chrI,140165,140166,3,*,*,dsir4
chrI,140166,140167,1,*,*,dsir4
chrI,140642,140643,10,*,*,dsir4
chrI,141636,141637,1,*,*,dsir4
chrI,141661,141662,17,*,*,dsir4
chrI,141665,141666,45,*,*,dsir4
chrI,141671,141672,3,*,*,dsir4
chrI,141691,141692,37,*,*,dsir4
chrI,141701,141702,20,*,*,dsir4
chrI,141729,141730,11,*,*,dsir4
chrI,141734,141735,7,*,*,dsir4
chrI,141891,141892,63,*,*,dsir4
chrI,141891,141892,20,*,*,dsir4
chrI,141905,141906,13,*,*,dsir4
chrI,141905,141906,100,*,*,dsir4
chrI,141905,141906,9,*,*,dsir4
chrI,141906,141907,20,*,*,dsir4
chrI,142060,142061,1,*,*,dsir4
chrI,142087,142088,9,*,*,dsir4
chrI,142111,142112,12,*,*,dsir4
chrI,142168,142169,15,*,*,dsir4
chrI,142381,142382,2,*,*,dsir4
chrI,142393,142394,1,*,*,dsir4
chrI,142497,142498,1,*,*,dsir4
chrI,143194,143195,11,*,*,dsir4
chrI,143246,143247,114,*,*,dsir4
chrI,143493,143494,1,*,*,dsir4
chrI,143497,143498,2,*,*,dsir4
chrI,143528,143529,22,*,*,dsir4
chrI,143533,143534,7,*,*,dsir4
chrI,143635,143636,16,*,*,dsir4
chrI,143962,143963,3,*,*,dsir4
chrI,144190,144191,1,*,*,dsir4
chrI,144190,144191,1,*,*,dsir4
chrI,144324,144325,33,*,*,dsir4
chrI,146271,146272,69,*,*,dsir4
chrI,147071,147072,1,*,*,dsir4
chrI,147248,147249,6,*,*,dsir4
chrI,147469,147470,5,*,*,dsir4
chrI,148454,148455,1,*,*,dsir4
chrI,148931,148932,5,*,*,dsir4
chrI,149677,149678,11,*,*,dsir4
chrI,149935,149936,8,*,*,dsir4
chrI,150039,150040,235,*,*,dsir4
chrI,150055,150056,13,*,*,dsir4
chrI,150376,150377,1,*,*,dsir4
chrI,150406,150407,5,*,*,dsir4
chrI,150424,150425,1,*,*,dsir4
chrI,150582,150583,12,*,*,dsir4
chrI,150642,150643,11,*,*,dsir4
chrI,150891,150892,1,*,*,dsir4
chrI,150892,150893,12,*,*,dsir4
chrI,150895,150896,2,*,*,dsir4
chrI,150941,150942,1,*,*,dsir4
chrI,150949,150950,2,*,*,dsir4
chrI,150974,150975,1,*,*,dsir4
chrI,151059,151060,3,*,*,dsir4
chrI,151070,151071,13,*,*,dsir4
chrI,151089,151090,5,*,*,dsir4
chrI,151090,151091,13,*,*,dsir4
chrI,151172,151173,15,*,*,dsir4
chrI,151198,151199,3,*,*,dsir4
chrI,151219,151220,144,*,*,dsir4
chrI,151220,151221,1,*,*,dsir4
chrI,151235,151236,2,*,*,dsir4
chrI,151246,151247,90,*,*,dsir4
chrI,151246,151247,1,*,*,dsir4
chrI,151246,151247,1,*,*,dsir4
chrI,151249,151250,60,*,*,dsir4
chrI,151249,151250,1,*,*,dsir4
chrI,151249,151250,15,*,*,dsir4
chrI,151254,151255,14,*,*,dsir4
chrI,151274,151275,80,*,*,dsir4
chrI,151276,151277,81,*,*,dsir4
chrI,151277,151278,43,*,*,dsir4
chrI,151279,151280,2,*,*,dsir4
chrI,151280,151281,3,*,*,dsir4
chrI,151282,151283,15,*,*,dsir4
chrI,151289,151290,1,*,*,dsir4
chrI,151290,151291,20,*,*,dsir4
chrI,151293,151294,2,*,*,dsir4
chrI,151293,151294,8,*,*,dsir4
chrI,151295,151296,3,*,*,dsir4
chrI,151297,151298,14,*,*,dsir4
chrI,151301,151302,1,*,*,dsir4
chrI,151304,151305,26,*,*,dsir4
chrI,151304,151305,13,*,*,dsir4
chrI,151310,151311,9,*,*,dsir4
chrI,151326,151327,14,*,*,dsir4
chrI,151353,151354,5,*,*,dsir4
chrI,151366,151367,2,*,*,dsir4
chrI,151372,151373,5,*,*,dsir4
chrI,151394,151395,9,*,*,dsir4
chrI,151398,151399,15,*,*,dsir4
chrI,151401,151402,5,*,*,dsir4
chrI,151409,151410,1,*,*,dsir4
chrI,151425,151426,4,*,*,dsir4
chrI,151624,151625,38,*,*,dsir4
chrI,151633,151634,12,*,*,dsir4
chrI,151642,151643,3,*,*,dsir4
chrI,151661,151662,6,*,*,dsir4
chrI,151668,151669,1,*,*,dsir4
chrI,151670,151671,143,*,*,dsir4
chrI,151675,151676,3,*,*,dsir4
chrI,151692,151693,1,*,*,dsir4
chrI,151695,151696,3,*,*,dsir4
chrI,151757,151758,10,*,*,dsir4
chrI,151831,151832,230,*,*,dsir4
chrI,151896,151897,29,*,*,dsir4
chrI,151901,151902,1,*,*,dsir4
chrI,151903,151904,24,*,*,dsir4
chrI,152008,152009,16,*,*,dsir4
chrI,152060,152061,5,*,*,dsir4
chrI,152079,152080,3,*,*,dsir4
chrI,152128,152129,7,*,*,dsir4
chrI,152158,152159,22,*,*,dsir4
chrI,152164,152165,28,*,*,dsir4
chrI,152174,152175,2,*,*,dsir4
chrI,152323,152324,4,*,*,dsir4
chrI,152673,152674,5,*,*,dsir4
chrI,152846,152847,27,*,*,dsir4
chrI,152927,152928,20,*,*,dsir4
chrI,153464,153465,10,*,*,dsir4
chrI,154660,154661,1,*,*,dsir4
chrI,154811,154812,3,*,*,dsir4
chrI,154830,154831,2,*,*,dsir4
chrI,154884,154885,38,*,*,dsir4
chrI,155495,155496,1,*,*,dsir4
chrI,155497,155498,10,*,*,dsir4
chrI,155542,155543,1,*,*,dsir4
chrI,156246,156247,57,*,*,dsir4
chrI,156576,156577,7,*,*,dsir4
chrI,156729,156730,15,*,*,dsir4
chrI,156993,156994,3,*,*,dsir4
chrI,158733,158734,4,*,*,dsir4
chrI,158767,158768,4,*,*,dsir4
chrI,158777,158778,24,*,*,dsir4
chrI,159859,159860,3,*,*,dsir4
chrI,161294,161295,2,*,*,dsir4
chrI,161652,161653,2,*,*,dsir4
chrI,161959,161960,19,*,*,dsir4
chrI,162654,162655,5,*,*,dsir4
chrI,162667,162668,8,*,*,dsir4
chrI,162680,162681,7,*,*,dsir4
chrI,162772,162773,16,*,*,dsir4
chrI,162772,162773,307,*,*,dsir4
chrI,162774,162775,1,*,*,dsir4
chrI,162801,162802,1,*,*,dsir4
chrI,162805,162806,1,*,*,dsir4
chrI,162805,162806,120,*,*,dsir4
chrI,162805,162806,15,*,*,dsir4
chrI,162838,162839,1,*,*,dsir4
chrI,163203,163204,1,*,*,dsir4
chrI,163239,163240,7,*,*,dsir4
chrI,163240,163241,2,*,*,dsir4
chrI,163314,163315,9,*,*,dsir4
chrI,163367,163368,1,*,*,dsir4
chrI,163489,163490,1,*,*,dsir4
chrI,163496,163497,1,*,*,dsir4
chrI,163530,163531,1,*,*,dsir4
chrI,163600,163601,15,*,*,dsir4
chrI,163635,163636,7,*,*,dsir4
chrI,163645,163646,16,*,*,dsir4
chrI,163648,163649,3,*,*,dsir4
chrI,163996,163997,1,*,*,dsir4
chrI,164117,164118,1,*,*,dsir4
chrI,164956,164957,5,*,*,dsir4
chrI,165289,165290,602,*,*,dsir4
chrI,165290,165291,31,*,*,dsir4
chrI,165291,165292,1,*,*,dsir4
chrI,165292,165293,286,*,*,dsir4
chrI,165294,165295,65,*,*,dsir4
chrI,165306,165307,1,*,*,dsir4
chrI,165368,165369,21,*,*,dsir4
chrI,165368,165369,5,*,*,dsir4
chrI,165368,165369,1,*,*,dsir4
chrI,165397,165398,3,*,*,dsir4
chrI,165397,165398,7,*,*,dsir4
chrI,165397,165398,1,*,*,dsir4
chrI,165398,165399,1,*,*,dsir4
chrI,165398,165399,5,*,*,dsir4
chrI,165453,165454,4,*,*,dsir4
chrI,165454,165455,8,*,*,dsir4
chrI,165859,165860,4,*,*,dsir4
chrI,165871,165872,1,*,*,dsir4
chrI,165998,165999,5,*,*,dsir4
chrI,166002,166003,2,*,*,dsir4
chrI,166147,166148,32,*,*,dsir4
chrI,166197,166198,1,*,*,dsir4
chrI,166283,166284,1,*,*,dsir4
chrI,166357,166358,11,*,*,dsir4
chrI,166362,166363,2,*,*,dsir4
chrI,166364,166365,94,*,*,dsir4
chrI,166695,166696,1,*,*,dsir4
chrI,166773,166774,67,*,*,dsir4
chrI,167227,167228,6,*,*,dsir4
chrI,168536,168537,109,*,*,dsir4
chrI,169055,169056,12,*,*,dsir4
chrI,169111,169112,34,*,*,dsir4
chrI,169169,169170,32,*,*,dsir4
chrI,169393,169394,4,*,*,dsir4
chrI,169470,169471,10,*,*,dsir4
chrI,169870,169871,9,*,*,dsir4
chrI,170544,170545,1,*,*,dsir4
chrI,170851,170852,18,*,*,dsir4
chrI,171253,171254,52,*,*,dsir4
chrI,171395,171396,3,*,*,dsir4
chrI,171750,171751,2,*,*,dsir4
chrI,171759,171760,8,*,*,dsir4
chrI,171764,171765,5,*,*,dsir4
chrI,171774,171775,2,*,*,dsir4
chrI,171798,171799,7,*,*,dsir4
chrI,172564,172565,54,*,*,dsir4
chrI,172685,172686,63,*,*,dsir4
chrI,172845,172846,4,*,*,dsir4
chrI,173324,173325,2,*,*,dsir4
chrI,173996,173997,175,*,*,dsir4
chrI,174264,174265,1,*,*,dsir4
chrI,174320,174321,2,*,*,dsir4
chrI,174648,174649,34,*,*,dsir4
chrI,174649,174650,85,*,*,dsir4
chrI,174693,174694,46,*,*,dsir4
chrI,174852,174853,2,*,*,dsir4
chrI,175042,175043,6,*,*,dsir4
chrI,175631,175632,10,*,*,dsir4
chrI,175638,175639,2,*,*,dsir4
chrI,175765,175766,21,*,*,dsir4
chrI,175766,175767,5,*,*,dsir4
chrI,175864,175865,98,*,*,dsir4
chrI,175865,175866,6,*,*,dsir4
chrI,176070,176071,1,*,*,dsir4
chrI,176331,176332,1,*,*,dsir4
chrI,176610,176611,21,*,*,dsir4
chrI,176897,176898,5,*,*,dsir4
chrI,176933,176934,2,*,*,dsir4
chrI,177291,177292,2,*,*,dsir4
chrI,180048,180049,171,*,*,dsir4
chrI,180122,180123,15,*,*,dsir4
chrI,180185,180186,99,*,*,dsir4
chrI,180869,180870,4,*,*,dsir4
chrI,180920,180921,2,*,*,dsir4
chrI,181277,181278,23,*,*,dsir4
chrI,181950,181951,10,*,*,dsir4
chrI,182293,182294,5,*,*,dsir4
chrI,182330,182331,19,*,*,dsir4
chrI,182416,182417,282,*,*,dsir4
chrI,182466,182467,7,*,*,dsir4
chrI,182818,182819,1,*,*,dsir4
chrI,183099,183100,6,*,*,dsir4
chrI,183254,183255,1,*,*,dsir4
chrI,183325,183326,3,*,*,dsir4
chrI,183536,183537,3,*,*,dsir4
chrI,183546,183547,2,*,*,dsir4
chrI,183558,183559,1,*,*,dsir4
chrI,183600,183601,2,*,*,dsir4
chrI,184230,184231,3,*,*,dsir4
chrI,184311,184312,16,*,*,dsir4
chrI,184484,184485,1,*,*,dsir4
chrI,184531,184532,30,*,*,dsir4
chrI,184660,184661,20,*,*,dsir4
chrI,184721,184722,125,*,*,dsir4
chrI,184735,184736,128,*,*,dsir4
chrI,185681,185682,3,*,*,dsir4
chrI,186348,186349,10,*,*,dsir4
chrI,187993,187994,2,*,*,dsir4
chrI,188052,188053,1,*,*,dsir4
chrI,188890,188891,1,*,*,dsir4
chrI,188933,188934,12,*,*,dsir4
chrI,188935,188936,11,*,*,dsir4
chrI,188944,188945,5,*,*,dsir4
chrI,189068,189069,5,*,*,dsir4
chrI,189760,189761,11,*,*,dsir4
chrI,189850,189851,1,*,*,dsir4
chrI,189900,189901,5,*,*,dsir4
chrI,189916,189917,3,*,*,dsir4
chrI,189949,189950,1,*,*,dsir4
chrI,189981,189982,32,*,*,dsir4
chrI,189982,189983,4,*,*,dsir4
chrI,190023,190024,15,*,*,dsir4
chrI,190046,190047,53,*,*,dsir4
chrI,190070,190071,1,*,*,dsir4
chrI,190070,190071,2,*,*,dsir4
chrI,190072,190073,24,*,*,dsir4
chrI,190072,190073,34,*,*,dsir4
chrI,190085,190086,41,*,*,dsir4
chrI,190101,190102,1,*,*,dsir4
chrI,190103,190104,39,*,*,dsir4
chrI,190109,190110,1,*,*,dsir4
chrI,190117,190118,1,*,*,dsir4
chrI,190122,190123,3,*,*,dsir4
chrI,190193,190194,11,*,*,dsir4
chrI,190234,190235,4,*,*,dsir4
chrI,190236,190237,31,*,*,dsir4
chrI,190257,190258,1,*,*,dsir4
chrI,190342,190343,26,*,*,dsir4
chrI,190362,190363,23,*,*,dsir4
chrI,190363,190364,1,*,*,dsir4
chrI,190405,190406,28,*,*,dsir4
chrI,190437,190438,2,*,*,dsir4
chrI,190460,190461,2,*,*,dsir4
chrI,190472,190473,17,*,*,dsir4
chrI,190489,190490,1,*,*,dsir4
chrI,190572,190573,20,*,*,dsir4
chrI,190572,190573,1,*,*,dsir4
chrI,190591,190592,1,*,*,dsir4
chrI,190601,190602,5,*,*,dsir4
chrI,190605,190606,4,*,*,dsir4
chrI,190615,190616,13,*,*,dsir4
chrI,190645,190646,135,*,*,dsir4
chrI,190695,190696,6,*,*,dsir4
chrI,190724,190725,3,*,*,dsir4
chrI,190750,190751,19,*,*,dsir4
chrI,190757,190758,20,*,*,dsir4
chrI,190774,190775,2,*,*,dsir4
chrI,190791,190792,1,*,*,dsir4
chrI,190801,190802,12,*,*,dsir4
chrI,190823,190824,5,*,*,dsir4
chrI,190834,190835,21,*,*,dsir4
chrI,190844,190845,18,*,*,dsir4
chrI,190848,190849,10,*,*,dsir4
chrI,190912,190913,1,*,*,dsir4
chrI,190934,190935,41,*,*,dsir4
chrI,190945,190946,3,*,*,dsir4
chrI,190948,190949,41,*,*,dsir4
chrI,190950,190951,1,*,*,dsir4
chrI,190955,190956,49,*,*,dsir4
chrI,190959,190960,101,*,*,dsir4
chrI,190992,190993,86,*,*,dsir4
chrI,191001,191002,3,*,*,dsir4
chrI,191006,191007,77,*,*,dsir4
chrI,191028,191029,1,*,*,dsir4
chrI,191030,191031,51,*,*,dsir4
chrI,191054,191055,230,*,*,dsir4
chrI,191058,191059,22,*,*,dsir4
chrI,191062,191063,10,*,*,dsir4
chrI,191091,191092,86,*,*,dsir4
chrI,191096,191097,3,*,*,dsir4
chrI,191106,191107,1,*,*,dsir4
chrI,191118,191119,13,*,*,dsir4
chrI,191121,191122,5,*,*,dsir4
chrI,191126,191127,34,*,*,dsir4
chrI,191128,191129,1,*,*,dsir4
chrI,191147,191148,10,*,*,dsir4
chrI,191161,191162,54,*,*,dsir4
chrI,191177,191178,7,*,*,dsir4
chrI,191183,191184,4,*,*,dsir4
chrI,191221,191222,1,*,*,dsir4
chrI,191241,191242,19,*,*,dsir4
chrI,191249,191250,1,*,*,dsir4
chrI,191250,191251,75,*,*,dsir4
chrI,191287,191288,60,*,*,dsir4
chrI,191311,191312,2,*,*,dsir4
chrI,191330,191331,2,*,*,dsir4
chrI,191363,191364,15,*,*,dsir4
chrI,191397,191398,2,*,*,dsir4
chrI,191401,191402,2,*,*,dsir4
chrI,191408,191409,15,*,*,dsir4
chrI,191413,191414,4,*,*,dsir4
chrI,191425,191426,11,*,*,dsir4
chrI,191430,191431,124,*,*,dsir4
chrI,191435,191436,242,*,*,dsir4
chrI,191444,191445,173,*,*,dsir4
chrI,191444,191445,1,*,*,dsir4
chrI,191451,191452,42,*,*,dsir4
chrI,191461,191462,1,*,*,dsir4
chrI,191492,191493,6,*,*,dsir4
chrI,191503,191504,69,*,*,dsir4
chrI,191528,191529,15,*,*,dsir4
chrI,191529,191530,1,*,*,dsir4
chrI,191536,191537,5,*,*,dsir4
chrI,191537,191538,24,*,*,dsir4
chrI,191540,191541,1,*,*,dsir4
chrI,191542,191543,11,*,*,dsir4
chrI,191543,191544,8,*,*,dsir4
chrI,191552,191553,2,*,*,dsir4
chrI,191562,191563,43,*,*,dsir4
chrI,191572,191573,1,*,*,dsir4
chrI,191576,191577,98,*,*,dsir4
chrI,191583,191584,25,*,*,dsir4
chrI,191587,191588,102,*,*,dsir4
chrI,191588,191589,4,*,*,dsir4
chrI,191607,191608,6,*,*,dsir4
chrI,191611,191612,1,*,*,dsir4
chrI,191627,191628,381,*,*,dsir4
chrI,191637,191638,101,*,*,dsir4
chrI,191637,191638,56,*,*,dsir4
chrI,191646,191647,7,*,*,dsir4
chrI,191659,191660,47,*,*,dsir4
chrI,191675,191676,72,*,*,dsir4
chrI,191685,191686,4,*,*,dsir4
chrI,191686,191687,1,*,*,dsir4
chrI,191700,191701,8,*,*,dsir4
chrI,191708,191709,3,*,*,dsir4
chrI,191709,191710,12,*,*,dsir4
chrI,191710,191711,192,*,*,dsir4
chrI,191753,191754,37,*,*,dsir4
chrI,191754,191755,1,*,*,dsir4
chrI,191754,191755,71,*,*,dsir4
chrI,191785,191786,19,*,*,dsir4
chrI,191788,191789,1,*,*,dsir4
chrI,191790,191791,62,*,*,dsir4
chrI,191809,191810,23,*,*,dsir4
chrI,191823,191824,2,*,*,dsir4
chrI,191825,191826,78,*,*,dsir4
chrI,191826,191827,27,*,*,dsir4
chrI,191841,191842,4,*,*,dsir4
chrI,191855,191856,393,*,*,dsir4
chrI,191859,191860,2,*,*,dsir4
chrI,191867,191868,28,*,*,dsir4
chrI,191868,191869,6,*,*,dsir4
chrI,191871,191872,2,*,*,dsir4
chrI,191874,191875,5,*,*,dsir4
chrI,191880,191881,1,*,*,dsir4
chrI,191915,191916,11,*,*,dsir4
chrI,191925,191926,4,*,*,dsir4
chrI,191937,191938,6,*,*,dsir4
chrI,191942,191943,2,*,*,dsir4
chrI,191947,191948,1,*,*,dsir4
chrI,191949,191950,7,*,*,dsir4
chrI,191954,191955,6,*,*,dsir4
chrI,191955,191956,37,*,*,dsir4
chrI,191963,191964,3,*,*,dsir4
chrI,191979,191980,1,*,*,dsir4
chrI,191991,191992,7,*,*,dsir4
chrI,192017,192018,23,*,*,dsir4
chrI,192047,192048,8,*,*,dsir4
chrI,192055,192056,48,*,*,dsir4
chrI,192067,192068,4,*,*,dsir4
chrI,192067,192068,2,*,*,dsir4
chrI,192081,192082,113,*,*,dsir4
chrI,192081,192082,246,*,*,dsir4
chrI,192093,192094,3,*,*,dsir4
chrI,192137,192138,20,*,*,dsir4
chrI,192141,192142,4,*,*,dsir4
chrI,192154,192155,78,*,*,dsir4
chrI,192154,192155,13,*,*,dsir4
