chr,start,end,depth,strand,annotation,sample
chrII,78846,78847,75,*,*,adh1
chrII,79058,79059,1,*,*,adh1
chrII,81055,81056,7,*,*,adh1
chrII,83991,83992,226,*,*,adh1
chrII,83999,84000,39,*,*,adh1
chrII,84272,84273,87,*,*,adh1
chrII,84300,84301,255,*,*,adh1
chrII,84351,84352,25,*,*,adh1
chrII,84362,84363,50,*,*,adh1
chrII,84568,84569,78,*,*,adh1
chrII,85558,85559,1,*,*,adh1
chrII,87198,87199,2,*,*,adh1
chrII,87371,87372,92,*,*,adh1
chrII,87831,87832,172,*,*,adh1
chrII,87990,87991,6,*,*,adh1
chrII,88015,88016,45,*,*,adh1
chrII,88037,88038,229,*,*,adh1
chrII,88079,88080,1,*,*,adh1
chrII,88080,88081,91,*,*,adh1
chrII,89017,89018,5,*,*,adh1
chrII,89484,89485,4,*,*,adh1
chrII,89505,89506,1,*,*,adh1
chrII,89568,89569,2,*,*,adh1
chrII,90512,90513,264,*,*,adh1
chrII,90663,90664,965,*,*,adh1
chrII,91308,91309,47,*,*,adh1
chrII,92162,92163,9,*,*,adh1
chrII,93092,93093,4,*,*,adh1
chrII,93462,93463,159,*,*,adh1
chrII,93860,93861,1,*,*,adh1
chrII,96202,96203,40,*,*,adh1
chrII,96206,96207,184,*,*,adh1
chrII,96322,96323,2,*,*,adh1
chrII,96333,96334,333,*,*,adh1
chrII,98228,98229,2,*,*,adh1
chrII,100188,100189,2,*,*,adh1
chrII,100195,100196,123,*,*,adh1
chrII,100197,100198,44,*,*,adh1
chrII,100260,100261,227,*,*,adh1
chrII,100262,100263,1,*,*,adh1
chrII,100329,100330,9,*,*,adh1
chrII,101243,101244,6,*,*,adh1
chrII,101812,101813,7,*,*,adh1
chrII,101834,101835,24,*,*,adh1
chrII,106414,106415,1,*,*,adh1
chrII,107311,107312,63,*,*,adh1
chrII,108419,108420,2,*,*,adh1
chrII,108658,108659,120,*,*,adh1
chrII,108660,108661,11,*,*,adh1
chrII,109741,109742,1,*,*,adh1
chrII,110254,110255,17,*,*,adh1
chrII,110585,110586,21,*,*,adh1
chrII,110644,110645,332,*,*,adh1
chrII,111265,111266,265,*,*,adh1
chrII,111376,111377,46,*,*,adh1
chrII,111390,111391,3,*,*,adh1
chrII,112770,112771,1,*,*,adh1
chrII,113254,113255,8,*,*,adh1
chrII,113402,113403,4,*,*,adh1
chrII,113514,113515,42,*,*,adh1
chrII,113886,113887,34,*,*,adh1
chrII,115034,115035,1,*,*,adh1
chrII,115593,115594,77,*,*,adh1
chrII,116949,116950,1,*,*,adh1
chrII,117084,117085,78,*,*,adh1
chrII,117172,117173,135,*,*,adh1
chrII,117278,117279,169,*,*,adh1
chrII,117772,117773,5,*,*,adh1
chrII,119220,119221,58,*,*,adh1
chrII,121225,121226,12,*,*,adh1
chrII,121226,121227,3,*,*,adh1
chrII,121347,121348,25,*,*,adh1
chrII,122347,122348,1,*,*,adh1
chrII,123226,123227,1,*,*,adh1
chrII,123263,123264,3,*,*,adh1
chrII,124772,124773,1,*,*,adh1
chrII,124865,124866,17,*,*,adh1
chrII,124867,124868,101,*,*,adh1
chrII,124974,124975,50,*,*,adh1
chrII,125431,125432,1,*,*,adh1
chrII,125996,125997,3,*,*,adh1
chrII,126602,126603,36,*,*,adh1
chrII,126763,126764,3,*,*,adh1
chrII,126965,126966,107,*,*,adh1
chrII,127501,127502,14,*,*,adh1
chrII,127973,127974,2,*,*,adh1
chrII,128212,128213,1,*,*,adh1
chrII,128222,128223,1,*,*,adh1
chrII,128641,128642,4,*,*,adh1
chrII,129303,129304,4,*,*,adh1
chrII,129432,129433,5,*,*,adh1
chrII,129621,129622,3,*,*,adh1
chrII,129998,129999,17,*,*,adh1
chrII,131216,131217,1,*,*,adh1
chrII,131217,131218,8,*,*,adh1
chrII,131671,131672,24,*,*,adh1
chrII,131890,131891,10,*,*,adh1
chrII,132196,132197,96,*,*,adh1
chrII,132372,132373,55,*,*,adh1
chrII,135120,135121,32,*,*,adh1
chrII,135837,135838,58,*,*,adh1
chrII,135841,135842,70,*,*,adh1
chrII,136008,136009,588,*,*,adh1
chrII,136041,136042,33,*,*,adh1
chrII,136043,136044,83,*,*,adh1
chrII,136284,136285,216,*,*,adh1
chrII,136301,136302,181,*,*,adh1
chrII,136337,136338,18,*,*,adh1
chrII,136395,136396,83,*,*,adh1
chrII,136396,136397,1,*,*,adh1
chrII,136398,136399,100,*,*,adh1
chrII,136398,136399,1,*,*,adh1
chrII,136438,136439,1,*,*,adh1
chrII,136467,136468,5,*,*,adh1
chrII,136484,136485,7,*,*,adh1
chrII,136486,136487,48,*,*,adh1
chrII,136613,136614,33,*,*,adh1
chrII,137134,137135,176,*,*,adh1
chrII,137566,137567,25,*,*,adh1
chrII,137597,137598,1,*,*,adh1
chrII,137648,137649,3,*,*,adh1
chrII,137692,137693,16,*,*,adh1
chrII,137709,137710,5,*,*,adh1
chrII,137742,137743,2,*,*,adh1
chrII,137754,137755,91,*,*,adh1
chrII,137824,137825,184,*,*,adh1
chrII,138773,138774,35,*,*,adh1
chrII,139637,139638,8,*,*,adh1
chrII,139886,139887,580,*,*,adh1
chrII,140005,140006,21,*,*,adh1
chrII,140221,140222,11,*,*,adh1
chrII,140390,140391,45,*,*,adh1
chrII,140432,140433,11,*,*,adh1
chrII,140567,140568,299,*,*,adh1
chrII,140836,140837,145,*,*,adh1
chrII,140857,140858,208,*,*,adh1
chrII,140871,140872,256,*,*,adh1
chrII,140877,140878,43,*,*,adh1
chrII,140922,140923,8,*,*,adh1
chrII,140999,141000,131,*,*,adh1
chrII,141003,141004,42,*,*,adh1
chrII,141023,141024,23,*,*,adh1
chrII,141027,141028,241,*,*,adh1
chrII,141067,141068,1,*,*,adh1
chrII,141083,141084,138,*,*,adh1
chrII,141186,141187,8,*,*,adh1
chrII,141228,141229,221,*,*,adh1
chrII,141307,141308,109,*,*,adh1
chrII,141309,141310,1,*,*,adh1
chrII,141361,141362,7,*,*,adh1
chrII,141641,141642,183,*,*,adh1
chrII,142983,142984,190,*,*,adh1
chrII,143158,143159,6,*,*,adh1
chrII,143170,143171,6,*,*,adh1
chrII,143171,143172,2223,*,*,adh1
chrII,143591,143592,1,*,*,adh1
chrII,145280,145281,2,*,*,adh1
chrII,145968,145969,35,*,*,adh1
chrII,146055,146056,44,*,*,adh1
chrII,146165,146166,5,*,*,adh1
chrII,146845,146846,8,*,*,adh1
chrII,146988,146989,372,*,*,adh1
chrII,147067,147068,1,*,*,adh1
chrII,147068,147069,1143,*,*,adh1
chrII,147069,147070,1,*,*,adh1
chrII,150031,150032,5,*,*,adh1
chrII,150447,150448,4,*,*,adh1
chrII,152641,152642,52,*,*,adh1
chrII,153595,153596,1860,*,*,adh1
chrII,153733,153734,41,*,*,adh1
chrII,153773,153774,15,*,*,adh1
chrII,153997,153998,219,*,*,adh1
chrII,154186,154187,1,*,*,adh1
chrII,154242,154243,7,*,*,adh1
chrII,155194,155195,28,*,*,adh1
chrII,155304,155305,27,*,*,adh1
chrII,155878,155879,4,*,*,adh1
chrII,156286,156287,59,*,*,adh1
chrII,156731,156732,19,*,*,adh1
chrII,157863,157864,58,*,*,adh1
chrII,158482,158483,21,*,*,adh1
chrII,158532,158533,6,*,*,adh1
chrII,159413,159414,2,*,*,adh1
chrII,159530,159531,1,*,*,adh1
chrII,159570,159571,11,*,*,adh1
chrII,159831,159832,119,*,*,adh1
chrII,159844,159845,62,*,*,adh1
chrII,160015,160016,131,*,*,adh1
chrII,160017,160018,1,*,*,adh1
chrII,160027,160028,63,*,*,adh1
chrII,160032,160033,2,*,*,adh1
chrII,160054,160055,53,*,*,adh1
chrII,160169,160170,638,*,*,adh1
chrII,160506,160507,3,*,*,adh1
chrII,161923,161924,9,*,*,adh1
chrII,161937,161938,17,*,*,adh1
chrII,162386,162387,5,*,*,adh1
chrII,162502,162503,295,*,*,adh1
chrII,162773,162774,3,*,*,adh1
chrII,163495,163496,1,*,*,adh1
chrII,163531,163532,244,*,*,adh1
chrII,163779,163780,164,*,*,adh1
chrII,163972,163973,1,*,*,adh1
chrII,164015,164016,5,*,*,adh1
chrII,164019,164020,11,*,*,adh1
chrII,164104,164105,2,*,*,adh1
chrII,164135,164136,42,*,*,adh1
chrII,164145,164146,28,*,*,adh1
chrII,164205,164206,2,*,*,adh1
chrII,164353,164354,3,*,*,adh1
chrII,164403,164404,8,*,*,adh1
chrII,164419,164420,39,*,*,adh1
chrII,164423,164424,7,*,*,adh1
chrII,164493,164494,1,*,*,adh1
chrII,164494,164495,1,*,*,adh1
chrII,164502,164503,688,*,*,adh1
chrII,164701,164702,7,*,*,adh1
chrII,164757,164758,39,*,*,adh1
chrII,164759,164760,1,*,*,adh1
chrII,164789,164790,1,*,*,adh1
chrII,164860,164861,245,*,*,adh1
chrII,164947,164948,40,*,*,adh1
chrII,164951,164952,30,*,*,adh1
chrII,164970,164971,103,*,*,adh1
chrII,164974,164975,4,*,*,adh1
chrII,164975,164976,1,*,*,adh1
chrII,164976,164977,37,*,*,adh1
chrII,164981,164982,41,*,*,adh1
chrII,165010,165011,1,*,*,adh1
chrII,165044,165045,51,*,*,adh1
chrII,165290,165291,83,*,*,adh1
chrII,165330,165331,137,*,*,adh1
chrII,165422,165423,17,*,*,adh1
chrII,165503,165504,2,*,*,adh1
chrII,165539,165540,442,*,*,adh1
chrII,165568,165569,40,*,*,adh1
chrII,165582,165583,158,*,*,adh1
chrII,165707,165708,19,*,*,adh1
chrII,165758,165759,1,*,*,adh1
chrII,165810,165811,1,*,*,adh1
chrII,165811,165812,113,*,*,adh1
chrII,165884,165885,9,*,*,adh1
chrII,165948,165949,7,*,*,adh1
chrII,165975,165976,32,*,*,adh1
chrII,166089,166090,133,*,*,adh1
chrII,166643,166644,234,*,*,adh1
chrII,166749,166750,11,*,*,adh1
chrII,167015,167016,137,*,*,adh1
chrII,167141,167142,74,*,*,adh1
chrII,167202,167203,4,*,*,adh1
chrII,167257,167258,2,*,*,adh1
chrII,167412,167413,511,*,*,adh1
chrII,167589,167590,11,*,*,adh1
chrII,167977,167978,2,*,*,adh1
chrII,168002,168003,6,*,*,adh1
chrII,168025,168026,3,*,*,adh1
chrII,168146,168147,1,*,*,adh1
chrII,168856,168857,1,*,*,adh1
chrII,168977,168978,2,*,*,adh1
chrII,170013,170014,410,*,*,adh1
chrII,170058,170059,160,*,*,adh1
chrII,170376,170377,1,*,*,adh1
chrII,170457,170458,11,*,*,adh1
chrII,170533,170534,27,*,*,adh1
chrII,170836,170837,3,*,*,adh1
chrII,170952,170953,3,*,*,adh1
chrII,171331,171332,1,*,*,adh1
chrII,171332,171333,136,*,*,adh1
chrII,171357,171358,10,*,*,adh1
chrII,171383,171384,1,*,*,adh1
chrII,171620,171621,10,*,*,adh1
chrII,171886,171887,20,*,*,adh1
chrII,171939,171940,9,*,*,adh1
chrII,172394,172395,109,*,*,adh1
chrII,172436,172437,15,*,*,adh1
chrII,172518,172519,137,*,*,adh1
chrII,172639,172640,28,*,*,adh1
chrII,172814,172815,7,*,*,adh1
chrII,176171,176172,19,*,*,adh1
chrII,177622,177623,1,*,*,adh1
chrII,178378,178379,56,*,*,adh1
chrII,181439,181440,770,*,*,adh1
chrII,181752,181753,3,*,*,adh1
chrII,181862,181863,3,*,*,adh1
chrII,182200,182201,19,*,*,adh1
chrII,182202,182203,6246,*,*,adh1
chrII,182629,182630,1,*,*,adh1
chrII,183275,183276,2,*,*,adh1
chrII,185205,185206,74,*,*,adh1
chrII,188338,188339,141,*,*,adh1
chrII,188607,188608,6,*,*,adh1
chrII,189737,189738,286,*,*,adh1
chrII,191820,191821,2,*,*,adh1
chrII,191836,191837,42,*,*,adh1
chrII,191881,191882,5,*,*,adh1
chrII,191895,191896,6,*,*,adh1
chrII,191907,191908,8,*,*,adh1
chrII,191989,191990,6,*,*,adh1
chrII,192099,192100,127,*,*,adh1
chrII,193542,193543,3,*,*,adh1
chrII,193650,193651,1297,*,*,adh1
chrII,193651,193652,1,*,*,adh1
chrII,193722,193723,18,*,*,adh1
chrII,193746,193747,26,*,*,adh1
chrII,193764,193765,260,*,*,adh1
chrII,193844,193845,88,*,*,adh1
chrII,193894,193895,388,*,*,adh1
chrII,193903,193904,728,*,*,adh1
chrII,193905,193906,3,*,*,adh1
chrII,193911,193912,86,*,*,adh1
chrII,194085,194086,305,*,*,adh1
chrII,194117,194118,18,*,*,adh1
chrII,194135,194136,53,*,*,adh1
chrII,194246,194247,1,*,*,adh1
chrII,194651,194652,24,*,*,adh1
chrII,195105,195106,200,*,*,adh1
chrII,195163,195164,115,*,*,adh1
chrII,195292,195293,15,*,*,adh1
chrII,195414,195415,89,*,*,adh1
chrII,195808,195809,211,*,*,adh1
chrII,195809,195810,1,*,*,adh1
chrII,195900,195901,1,*,*,adh1
chrII,195979,195980,2,*,*,adh1
chrII,196188,196189,6,*,*,adh1
chrII,196245,196246,28,*,*,adh1
chrII,196246,196247,651,*,*,adh1
chrII,196254,196255,23,*,*,adh1
chrII,197077,197078,190,*,*,adh1
chrII,197401,197402,9,*,*,adh1
chrII,197991,197992,5,*,*,adh1
chrII,198206,198207,3,*,*,adh1
chrII,198348,198349,1,*,*,adh1
chrII,198456,198457,15,*,*,adh1
chrII,198457,198458,54,*,*,adh1
chrII,198756,198757,65,*,*,adh1
chrII,198798,198799,2,*,*,adh1
chrII,199471,199472,52,*,*,adh1
chrII,200552,200553,171,*,*,adh1
chrII,201178,201179,17,*,*,adh1
chrII,201895,201896,41,*,*,adh1
chrII,201911,201912,244,*,*,adh1
chrII,201937,201938,58,*,*,adh1
chrII,202164,202165,1,*,*,adh1
chrII,202317,202318,352,*,*,adh1
chrII,202361,202362,49,*,*,adh1
chrII,202505,202506,28,*,*,adh1
chrII,202513,202514,32,*,*,adh1
chrII,202711,202712,55,*,*,adh1
chrII,202878,202879,1227,*,*,adh1
chrII,202880,202881,4,*,*,adh1
chrII,202908,202909,1292,*,*,adh1
chrII,202910,202911,1,*,*,adh1
chrII,202936,202937,7,*,*,adh1
chrII,202976,202977,211,*,*,adh1
chrII,203354,203355,328,*,*,adh1
chrII,203446,203447,3,*,*,adh1
chrII,203722,203723,15,*,*,adh1
chrII,203961,203962,367,*,*,adh1
chrII,205331,205332,45,*,*,adh1
chrII,205464,205465,5,*,*,adh1
chrII,206976,206977,10,*,*,adh1
chrII,207125,207126,31,*,*,adh1
chrII,207211,207212,73,*,*,adh1
chrII,207277,207278,408,*,*,adh1
chrII,207742,207743,10,*,*,adh1
chrII,209853,209854,202,*,*,adh1
chrII,211209,211210,7,*,*,adh1
chrII,211703,211704,2,*,*,adh1
chrII,213785,213786,12,*,*,adh1
chrII,215375,215376,6,*,*,adh1
chrII,216465,216466,4,*,*,adh1
chrII,216583,216584,197,*,*,adh1
chrII,217022,217023,1,*,*,adh1
chrII,217281,217282,32,*,*,adh1
chrII,220108,220109,38,*,*,adh1
chrII,220161,220162,3,*,*,adh1
chrII,220786,220787,5,*,*,adh1
chrII,220869,220870,1,*,*,adh1
chrII,220887,220888,3,*,*,adh1
chrII,220913,220914,16,*,*,adh1
chrII,221333,221334,16,*,*,adh1
chrII,221401,221402,20,*,*,adh1
chrII,221501,221502,2,*,*,adh1
chrII,226941,226942,4,*,*,adh1
chrII,227177,227178,180,*,*,adh1
chrII,227350,227351,228,*,*,adh1
chrII,227521,227522,87,*,*,adh1
chrII,227607,227608,30,*,*,adh1
chrII,228041,228042,4,*,*,adh1
chrII,229406,229407,2,*,*,adh1
chrII,229481,229482,1,*,*,adh1
chrII,230936,230937,4,*,*,adh1
chrII,232311,232312,207,*,*,adh1
chrII,233547,233548,1,*,*,adh1
chrII,234124,234125,1,*,*,adh1
chrII,235029,235030,2,*,*,adh1
chrII,235311,235312,1,*,*,adh1
chrII,235385,235386,9,*,*,adh1
chrII,235490,235491,5,*,*,adh1
chrII,235574,235575,5,*,*,adh1
chrII,236257,236258,1,*,*,adh1
chrII,236342,236343,42,*,*,adh1
chrII,236352,236353,51,*,*,adh1
chrII,236369,236370,77,*,*,adh1
chrII,236446,236447,4,*,*,adh1
chrII,236488,236489,133,*,*,adh1
chrII,236489,236490,1,*,*,adh1
chrII,236913,236914,7,*,*,adh1
chrII,237303,237304,63,*,*,adh1
chrII,237570,237571,1,*,*,adh1
chrII,237619,237620,5,*,*,adh1
chrII,238136,238137,1,*,*,adh1
chrII,238152,238153,3,*,*,adh1
chrII,238173,238174,11,*,*,adh1
chrII,238385,238386,10,*,*,adh1
chrII,238430,238431,107,*,*,adh1
chrII,238540,238541,1,*,*,adh1
chrII,238741,238742,40,*,*,adh1
chrII,239174,239175,21,*,*,adh1
chrII,239243,239244,1,*,*,adh1
chrII,239663,239664,1,*,*,adh1
chrII,240007,240008,7,*,*,adh1
chrII,241278,241279,36,*,*,adh1
chrII,241296,241297,70,*,*,adh1
chrII,241483,241484,81,*,*,adh1
chrII,241711,241712,98,*,*,adh1
chrII,242242,242243,95,*,*,adh1
chrII,242461,242462,50,*,*,adh1
chrII,242817,242818,1,*,*,adh1
chrII,243671,243672,91,*,*,adh1
chrII,243707,243708,25,*,*,adh1
chrII,243766,243767,2,*,*,adh1
chrII,243885,243886,2573,*,*,adh1
chrII,245609,245610,1,*,*,adh1
chrII,246106,246107,7,*,*,adh1
chrII,246750,246751,25,*,*,adh1
chrII,246785,246786,4,*,*,adh1
chrII,247228,247229,2,*,*,adh1
chrII,247232,247233,11,*,*,adh1
chrII,247943,247944,71,*,*,adh1
chrII,249994,249995,9,*,*,adh1
chrII,250156,250157,8,*,*,adh1
chrII,250249,250250,4,*,*,adh1
chrII,250509,250510,127,*,*,adh1
chrII,250573,250574,43,*,*,adh1
chrII,250717,250718,24,*,*,adh1
chrII,250721,250722,4,*,*,adh1
chrII,251064,251065,17,*,*,adh1
chrII,251127,251128,8,*,*,adh1
chrII,251168,251169,25,*,*,adh1
chrII,251516,251517,68,*,*,adh1
chrII,252532,252533,9,*,*,adh1
chrII,252790,252791,2,*,*,adh1
chrII,252791,252792,24,*,*,adh1
chrII,252807,252808,1,*,*,adh1
chrII,253413,253414,42,*,*,adh1
chrII,254773,254774,9,*,*,adh1
chrII,255095,255096,62,*,*,adh1
chrII,255098,255099,226,*,*,adh1
chrII,255161,255162,48,*,*,adh1
chrII,255165,255166,94,*,*,adh1
chrII,255197,255198,577,*,*,adh1
chrII,255210,255211,97,*,*,adh1
chrII,255226,255227,1,*,*,adh1
chrII,255239,255240,12,*,*,adh1
chrII,255602,255603,31,*,*,adh1
chrII,255847,255848,8,*,*,adh1
chrII,255871,255872,143,*,*,adh1
chrII,255904,255905,1,*,*,adh1
chrII,256003,256004,19,*,*,adh1
chrII,256016,256017,3,*,*,adh1
chrII,256020,256021,20,*,*,adh1
chrII,256101,256102,418,*,*,adh1
chrII,256105,256106,7,*,*,adh1
chrII,256279,256280,43,*,*,adh1
chrII,256279,256280,62,*,*,adh1
chrII,256348,256349,9,*,*,adh1
chrII,256741,256742,1,*,*,adh1
chrII,256870,256871,10,*,*,adh1
chrII,256973,256974,133,*,*,adh1
chrII,258105,258106,53,*,*,adh1
chrII,258118,258119,3,*,*,adh1
chrII,258127,258128,37,*,*,adh1
chrII,260582,260583,1,*,*,adh1
chrII,265603,265604,1,*,*,adh1
chrII,265794,265795,116,*,*,adh1
chrII,266261,266262,128,*,*,adh1
chrII,266286,266287,6,*,*,adh1
chrII,266521,266522,73,*,*,adh1
chrII,266793,266794,2,*,*,adh1
chrII,266834,266835,4,*,*,adh1
chrII,267149,267150,27,*,*,adh1
chrII,267282,267283,3,*,*,adh1
chrII,267388,267389,2,*,*,adh1
chrII,267424,267425,873,*,*,adh1
chrII,267439,267440,78,*,*,adh1
chrII,267467,267468,87,*,*,adh1
chrII,267543,267544,174,*,*,adh1
chrII,267555,267556,14,*,*,adh1
chrII,267582,267583,45,*,*,adh1
chrII,267625,267626,52,*,*,adh1
chrII,268382,268383,184,*,*,adh1
chrII,268668,268669,16,*,*,adh1
chrII,269031,269032,469,*,*,adh1
chrII,269446,269447,42,*,*,adh1
chrII,269542,269543,2,*,*,adh1
chrII,269974,269975,123,*,*,adh1
chrII,270003,270004,721,*,*,adh1
chrII,270375,270376,14,*,*,adh1
chrII,273058,273059,232,*,*,adh1
chrII,273263,273264,1,*,*,adh1
chrII,273628,273629,4,*,*,adh1
chrII,273638,273639,74,*,*,adh1
chrII,273779,273780,100,*,*,adh1
chrII,273909,273910,128,*,*,adh1
chrII,273919,273920,151,*,*,adh1
chrII,274057,274058,5,*,*,adh1
chrII,274058,274059,3,*,*,adh1
chrII,274244,274245,28,*,*,adh1
chrII,274298,274299,1,*,*,adh1
chrII,274665,274666,2,*,*,adh1
chrII,274676,274677,31,*,*,adh1
chrII,275275,275276,1,*,*,adh1
chrII,275668,275669,43,*,*,adh1
chrII,275745,275746,1,*,*,adh1
chrII,275815,275816,80,*,*,adh1
chrII,275820,275821,289,*,*,adh1
chrII,275837,275838,37,*,*,adh1
chrII,275838,275839,13,*,*,adh1
chrII,275902,275903,745,*,*,adh1
chrII,276033,276034,6,*,*,adh1
chrII,276062,276063,5,*,*,adh1
chrII,276134,276135,5,*,*,adh1
chrII,276137,276138,3,*,*,adh1
chrII,276195,276196,13,*,*,adh1
chrII,276364,276365,3,*,*,adh1
chrII,276366,276367,439,*,*,adh1
chrII,276367,276368,1,*,*,adh1
chrII,276617,276618,11,*,*,adh1
chrII,277982,277983,6,*,*,adh1
chrII,278254,278255,18,*,*,adh1
chrII,278279,278280,3,*,*,adh1
chrII,278499,278500,3,*,*,adh1
chrII,278542,278543,97,*,*,adh1
chrII,278719,278720,1,*,*,adh1
chrII,278769,278770,40,*,*,adh1
chrII,278781,278782,1,*,*,adh1
chrII,278782,278783,446,*,*,adh1
chrII,278798,278799,39,*,*,adh1
chrII,278818,278819,30,*,*,adh1
chrII,278961,278962,33,*,*,adh1
chrII,278983,278984,15,*,*,adh1
chrII,279469,279470,296,*,*,adh1
chrII,279622,279623,40,*,*,adh1
chrII,279656,279657,14,*,*,adh1
chrII,279979,279980,216,*,*,adh1
chrII,280824,280825,17,*,*,adh1
chrII,280966,280967,156,*,*,adh1
chrII,280979,280980,129,*,*,adh1
chrII,281027,281028,34,*,*,adh1
chrII,281041,281042,3,*,*,adh1
chrII,281059,281060,3,*,*,adh1
chrII,281097,281098,2283,*,*,adh1
chrII,281107,281108,5,*,*,adh1
chrII,281274,281275,5,*,*,adh1
chrII,281433,281434,20,*,*,adh1
chrII,281630,281631,15,*,*,adh1
chrII,283321,283322,15,*,*,adh1
chrII,283561,283562,30,*,*,adh1
chrII,283573,283574,9,*,*,adh1
chrII,283637,283638,1,*,*,adh1
chrII,283654,283655,199,*,*,adh1
chrII,283978,283979,3,*,*,adh1
chrII,284378,284379,5,*,*,adh1
chrII,284831,284832,128,*,*,adh1
chrII,286816,286817,5,*,*,adh1
chrII,288314,288315,34,*,*,adh1
chrII,288745,288746,4,*,*,adh1
chrII,289020,289021,27,*,*,adh1
chrII,289152,289153,282,*,*,adh1
chrII,289179,289180,5,*,*,adh1
chrII,289367,289368,1,*,*,adh1
chrII,291870,291871,19,*,*,adh1
chrII,291891,291892,10,*,*,adh1
chrII,291970,291971,67,*,*,adh1
chrII,291971,291972,1,*,*,adh1
chrII,292047,292048,89,*,*,adh1
chrII,292069,292070,6,*,*,adh1
chrII,292192,292193,13,*,*,adh1
chrII,292196,292197,1,*,*,adh1
chrII,294543,294544,101,*,*,adh1
chrII,294624,294625,66,*,*,adh1
chrII,294780,294781,11,*,*,adh1
chrII,296181,296182,3,*,*,adh1
chrII,296728,296729,41,*,*,adh1
chrII,297779,297780,15,*,*,adh1
chrII,297841,297842,16,*,*,adh1
chrII,297845,297846,25,*,*,adh1
chrII,297854,297855,2,*,*,adh1
chrII,298073,298074,10,*,*,adh1
chrII,298445,298446,6,*,*,adh1
chrII,298553,298554,90,*,*,adh1
chrII,298591,298592,10,*,*,adh1
chrII,298940,298941,1,*,*,adh1
chrII,298942,298943,309,*,*,adh1
chrII,299009,299010,5,*,*,adh1
chrII,299597,299598,5,*,*,adh1
chrII,299800,299801,1,*,*,adh1
chrII,301246,301247,1,*,*,adh1
chrII,301589,301590,346,*,*,adh1
chrII,301615,301616,83,*,*,adh1
chrII,301618,301619,12,*,*,adh1
chrII,301623,301624,12,*,*,adh1
chrII,301641,301642,10,*,*,adh1
chrII,301722,301723,114,*,*,adh1
chrII,301784,301785,1,*,*,adh1
chrII,301829,301830,22,*,*,adh1
chrII,302384,302385,63,*,*,adh1
chrII,303597,303598,118,*,*,adh1
chrII,303734,303735,34,*,*,adh1
chrII,305574,305575,173,*,*,adh1
chrII,306073,306074,3,*,*,adh1
chrII,306078,306079,3,*,*,adh1
chrII,306139,306140,1,*,*,adh1
chrII,306145,306146,3,*,*,adh1
chrII,306232,306233,34,*,*,adh1
chrII,307032,307033,109,*,*,adh1
chrII,307040,307041,13,*,*,adh1
chrII,307131,307132,181,*,*,adh1
chrII,307235,307236,23,*,*,adh1
chrII,307333,307334,1226,*,*,adh1
chrII,307358,307359,3,*,*,adh1
chrII,307402,307403,9,*,*,adh1
chrII,307404,307405,83,*,*,adh1
chrII,307419,307420,19,*,*,adh1
chrII,307427,307428,1012,*,*,adh1
chrII,307431,307432,2,*,*,adh1
chrII,307474,307475,227,*,*,adh1
chrII,307522,307523,18,*,*,adh1
chrII,307542,307543,18,*,*,adh1
chrII,307570,307571,40,*,*,adh1
chrII,308091,308092,22,*,*,adh1
chrII,308091,308092,37,*,*,adh1
chrII,308120,308121,38,*,*,adh1
chrII,308132,308133,88,*,*,adh1
chrII,310398,310399,6,*,*,adh1
chrII,310432,310433,362,*,*,adh1
chrII,310504,310505,73,*,*,adh1
chrII,310529,310530,78,*,*,adh1
chrII,311216,311217,3,*,*,adh1
chrII,311569,311570,227,*,*,adh1
chrII,311581,311582,37,*,*,adh1
chrII,311712,311713,3,*,*,adh1
chrII,311791,311792,1,*,*,adh1
chrII,315431,315432,2,*,*,adh1
chrII,315445,315446,10,*,*,adh1
chrII,315603,315604,1,*,*,adh1
chrII,317581,317582,1,*,*,adh1
chrII,318047,318048,50,*,*,adh1
chrII,320323,320324,184,*,*,adh1
chrII,320933,320934,331,*,*,adh1
chrII,321725,321726,4,*,*,adh1
chrII,321729,321730,12,*,*,adh1
chrII,321814,321815,1,*,*,adh1
chrII,322143,322144,50,*,*,adh1
chrII,322293,322294,1,*,*,adh1
chrII,324067,324068,16,*,*,adh1
chrII,324073,324074,7,*,*,adh1
chrII,324086,324087,64,*,*,adh1
chrII,324142,324143,15,*,*,adh1
chrII,324150,324151,4,*,*,adh1
chrII,324174,324175,16,*,*,adh1
chrII,324179,324180,146,*,*,adh1
chrII,324223,324224,251,*,*,adh1
chrII,324317,324318,358,*,*,adh1
chrII,324318,324319,1,*,*,adh1
chrII,324460,324461,47,*,*,adh1
chrII,324499,324500,868,*,*,adh1
chrII,325618,325619,43,*,*,adh1
chrII,326184,326185,11,*,*,adh1
chrII,326274,326275,46,*,*,adh1
chrII,326495,326496,10,*,*,adh1
chrII,326519,326520,3,*,*,adh1
chrII,326710,326711,6,*,*,adh1
chrII,326755,326756,17,*,*,adh1
chrII,326843,326844,1,*,*,adh1
chrII,327815,327816,90,*,*,adh1
chrII,328123,328124,12,*,*,adh1
chrII,329101,329102,21,*,*,adh1
chrII,329906,329907,10,*,*,adh1
chrII,330340,330341,2,*,*,adh1
chrII,330341,330342,536,*,*,adh1
chrII,330366,330367,4,*,*,adh1
chrII,330414,330415,3,*,*,adh1
chrII,331540,331541,52,*,*,adh1
chrII,331649,331650,3,*,*,adh1
chrII,331733,331734,245,*,*,adh1
chrII,331957,331958,4,*,*,adh1
